460,boko
461,boks
462,bokse
463,boksen
464,bokser
465,boligområde
466,bombefly
467,bond
468,bondo
469,bonn
470,booke
471,booker
472,booking
473,boom
474,boost
475,bordene
476,bords
477,bore
478,borgerlig
479,boris
480,bosatte
481,bosnien
482,bosnisk
483,bosniske
484,boss
485,bosted
486,boston
487,box
488,boye
489,boys
490,br
491,brancher
492,branding
493,brandon
494,bravo
495,breakfast
496,breaking
497,breder
498,bremse
499,bremsen
500,bremser
501,bremset
502,brest
503,brexit
504,brian
505,brigade
506,brigaden
507,brink
508,briten
509,british
510,britt
511,brok
512,bromer
513,brown
514,bruce
515,bruno
516,brunt
517,brutalitet
518,brutalt
519,bruun
520,buch
521,buddhistiske
522,buddy
523,buffet
524,bugge
525,bukke
526,bull
527,bum
528,bunder
529,bundet
530,bunken
531,bunker
532,bunkeren
533,bunkers
534,bureau
535,burka
536,burkaer
537,bush
538,business
539,bydelen
540,bygden
541,byretten
542,bås
543,bæreevne
544,ca
545,cabaret
546,caf
547,cafe
548,cafeteria
549,calais
550,californien
551,callas
552,camp
553,camping
554,campus
555,can
556,canada
557,canaria
558,cand
559,cannabis
560,cape
561,captain
562,car
563,care
564,carl
565,carles
566,carolina
567,caroline
568,carport
569,carter
570,case
571,cc
572,ce
573,cellen
574,celler
575,celsius
576,center
577,centers
578,centimeters
579,centrale
580,centre
581,centrum
582,century
583,cepos
584,ch
585,challenge
586,champagne
587,champions
588,championship
589,champs
590,chan
591,change
592,charles
593,charlotte
594,chile
595,china
596,chip
597,christen
598,christian
599,cia
600,cifre
601,circle
602,cirkus
603,citro
604,city
605,cl
606,clara
607,classic
608,claude
609,claus
610,clement
611,cloud
612,club
613,cm
614,co
615,cocktail
616,cold
617,college
618,colombianske
619,colorado
620,com
621,comeback
622,comedy
623,company
624,competition
625,computere
626,computeren
627,con
628,congo
629,connie
630,conny
631,container
632,containeren
633,control
634,cookies
635,cool
636,coop
637,coops
638,cop
639,costa
640,council
641,counter
642,country
643,county
644,coup
645,cour
646,cowboys
647,cox
648,craig
649,crisis
650,cristiano
651,croix
652,cross
653,crossover
654,crown
655,cruise
656,cs
657,cuba
658,cubanske
659,cubas
660,cup
661,cv
662,cyberspace
663,dagblad
664,dagens
665,dagevis
666,dagli
667,dagsorden
668,dagsordenen
669,dahlin
670,daily
671,dali
672,dall
673,damm
674,dan
675,dana
676,dance
677,daniel
678,danish
679,danne
680,dark
681,darling
682,dateret
683,day
684,days
685,db
686,deadline
687,dean
688,death
689,debatten
690,debatter
691,debattere
692,debutant
693,debutanten
694,defekte
695,defensiv
696,defensive
697,definerer
698,defineret
699,definition
700,deir
701,delegation
702,delikatesse
703,delikatesser
704,deling
705,deltid
706,delvis
707,demens
708,dement
709,demente
710,demografiske
711,demokrat
712,demokraten
713,demokrater
714,demokratiet
715,dende
716,dene
717,deng
718,dengang
719,deniz
720,departementet
721,dermed
722,design
723,designe
724,designer
725,designet
726,destination
727,detailhandel
728,development
729,dh
730,dhaka
731,di
732,diabetes
733,dialog
734,dialogen
735,diana
736,dicte
737,diego
738,diesel
739,dif
740,digital
741,digitale
742,digitalisering
743,digitalt
744,diis
745,diktator
746,diktatoren
747,dilemma
748,dimension
749,dimensioner
750,diplomatisk
751,diplomatiske
752,director
753,direktion
754,direktiv
755,direktivet
756,direktøren
757,dirigenten
758,dirigere
759,discovery
760,disken
761,diskrete
762,diskriminerende
763,dispensation
764,dispensere
765,disponible
766,dissing
767,distriktet
768,ditto
769,div
770,diva
771,divisions
772,dj
773,dk
774,dl
775,dm
776,dn
777,dna
778,do
779,dokumentar
780,dokumentaren
781,dokumentation
782,dokumentere
783,dominans
784,dominere
785,dominerende
786,dominikanske
787,don
788,dong
789,doping
790,dorf
791,doris
792,dosis
793,double
794,doug
795,dover
796,down
797,dr
798,drag
799,draget
800,drama
801,dramaet
802,dramatik
803,dramatikken
804,dramatisk
805,dramatiske
806,drastisk
807,drastiske
808,dre
809,dream
810,driften
811,drifts
812,driver
813,drives
814,drivhuset
815,drivkraft
816,drone
817,dronen
818,droner
819,drop
820,droppe
821,dropper
822,droppes
823,droppet
824,dræn
825,ds
826,duda
827,duet
828,duften
829,dufter
830,dumme
831,dumper
832,dumpet
833,duo
834,duoen
835,dup
836,dvs
837,dyk
838,dykke
839,dykker
840,dynamic
841,dynamik
842,dynamisk
843,dynamiske
844,dyrearter
845,dyrehold
846,dyreliv
847,dystre
848,dådyr
849,dødsulykke
850,dømt
851,døve
852,earth
853,economic
854,economics
855,edgar
856,effekten
857,effekter
858,effektive
859,effektivisere
860,effektivitet
861,effektiviteten
862,effektivt
863,efterlyst
864,eftersom
865,egenkapital
866,egnet
867,ego
868,egoistisk
869,egon
870,egyptisk
871,egyptiske
872,eh
873,einar
874,einstein
875,ekko
876,eksakte
877,eksil
878,eksisterende
879,eksisterer
880,eksklusiv
881,eksklusive
882,eksperiment
883,eksperimenter
884,eksperimentere
885,eksperimentet
886,ekspert
887,eksperten
888,eksploderer
889,eksplosiv
890,eksponering
891,eksport
892,eksporten
893,eksportere
894,ekstraordinære
895,ekstraordinært
896,ekstreme
897,elbil
898,electric
899,elegance
900,elektronik
901,elektronikken
902,eliminere
903,elisa
904,elite
905,ella
906,ellers
907,elmotor
908,else
909,em
910,ema
911,emeritus
912,emma
913,emmer
914,emmy
915,emoji
916,empati
917,endog
918,energi
919,energien
920,energy
921,enestående
922,engagement
923,engineering
924,english
925,enkel
926,enkelt
927,enkelte
928,enkeltstående
929,enkeltvis
930,enklave
931,enkle
932,enorme
933,enormt
934,ensemble
935,ensemblet
936,enstemmig
937,entertainer
938,entreprenør
939,entreprenøren
940,entusiasme
941,entusiaster
942,entusiastiske
943,ep
944,episode
